berangin dingin,enak,lega,nyaman,pecah,sedap bocor,segar,sejuk,terbongkar,tersebar,tersiar
peranginan anglung,bungalo,rumah
angka biji,bilangan,digit,kredit,nilai,nomor,poin,ponten,skor
pengangkaan penomoran
perangkaan butir-butir,data,maklumat,statistik
angkara durjana,kebengisan,kejahatan,kekejaman,kelaliman,onar kekurangajaran loba,rakus,serakah,tamak
angkasa alam,antariksa,awang-awang,bumantara,cakrawala,dirgantara,langit,sawang langit,sawangan,tawang,udara
mengangkasa melambung,melangit,membubung,memuncak,mengudara,meninggi,meningkat,merabung,naik,terbang
angkasawan penyiar,pewarta
mengangkat memanggul,membawa,membopong,memikul,mendukung,menenteng,mengambil,mengangkut,mengarak,menggendong,menggotong,mengusung,menjinjing,menjulang,menjunjung,menyunggi,melambungkan,melejitkan,memasyhurkan,memopulerkan,menaikkan,menenarkan,mengatrol,mengorbitkan,mengharumkan,menyanjung melantik,membaiat,membaptis,memilih,menabalkan,menahbiskan,menentukan,menetapkan,mengukuhkan,menjadikan,menobatkan,menunjuk
mengangkatkan menatang,menating,meninggikan,menyingkap,menyingsingkan
mengangkat-angkat memuja-muja,memuji-muji,mengalem,mengambung-ambung,menyanjung-nyanjung
pengangkatan inaugurasi,pelantikan,pembaiatan,pengukuhan,penobatan
terangkat mencuat,mengemuka,menyembul,muncul,timbul
angker berhantu,menakutkan,mengerikan,menyeramkan,sangar
angket daftar pertanyaan,kuesioner,pol
angkin bengkung,kendit,sabuk,setagen,timang
angkuh arogan,bedegang,bengah,bongak,bongkak,congah,congkak,gaduk,jemawa,kacak,lagak,langguk,lantam,megah,megak,meninggi,merangah,pondik,pongah,pongak,rangah,ranggi,riak,sok,sombong,takabur
keangkuhan kecongkakan,kejemawaan,kepongahan,kesombongan,ketakaburan
angkup pengapit,capit,cunam,jepit,kempa,sapit,sepit
angkup-angkup injap,katup,klep,lidah 
mengangkup menjepit,menyepit
pengangkut pembawa,pengangkat,pengantar,penghantar,pengirim
pengangkutan pengangkatan,pengantaran,pengiriman,transmisi,transportasi
angkutan beban,bobot,isi,kandungan,muatan,pikulan
anglo genahar,kompor,perapian,tanur,tenggarung,tungku
anglung anjungan,paviliun,pesanggrahan
pengangon penggembala
angsur cicil,kredit
mengangsur mencicil,mengkredit
angsuran cicilan,kredit 
berangsur berantara,berdikit-dikit,beroncet-roncet,bertahap
ani-ani ketam,pengetam,penuai,tamin
aniaya kebengisan,kekejaman,kezaliman,penindasan,siksa 
menganiaya membantai,memermak,memfitnah,mendera,menekan,mengazab,mengejami,menggencet,menghimpit,menghujat,menghukum,menindas,menindih,menjepit,menyengsarakan,menyiksa
penganiaya pemeras,penindas,penyiksa,penzalim 
penganiayaan azab,kezaliman,pemerasan,pemfitnahan,penderaan,penghujatan,penindasan,penyiksaan
teraniaya terfitnah,terhujat,tersiksa,tertindas,terzalimi
animo hasrat,interes,kehendak,keinginan,ketertarikan,minat,perhatian,selera
beranjak beralih,berangsur,berganti,bergerak,bergeser,berhijrah,berpindah,berubah,menyesar,merangkak,merembet berangkat,bertambah,meningkat,merayap
menganjak memindahkan,mendorong,mengalih,menganggur,mengasak,menggeser
menganjakkan mengalihkan,memindahkan,menukarkan,mengubah,menggantikan
penganjakan pengalihan,penggeseran,pemindahan,pengubahan,penukaran
anjakan geseran,pindahan,ubahan
anjangsana kunjungan 
beranjangsana berkunjung,bersambang,bertamu,bertandang,melawat
anjing asu 
anjlok ambruk,drop,jatuh,jebluk,merosot,roboh,runtuh,terban,turun
anjungan angklung,paviliun,ruang pamer,stan pujian,langkan 
beranjung berserambi,berbalkon
anjur cabut,dorong,hela,jemput,julur,rampas,rebut,renggut,saran,sembul,sentak,tarik,tonjol,undang
menganjur keluar,membujuk,membusung,menanjak,menarik,mencocol,mencodak,mencuar,mencuat,mengajak,mengeret,menghela,menjemput,menjulur,menonjol,menyembul,menyentak,menyeret,meruncing
menganjuri memimpin,mendahului,mengarak,menghulukan membuka,memelopori,memprakarsai,memulai,mengawali,menggagas,merintis 
menganjurkan menasihatkan,mencadangkan,mengusulkan,menyarankan,mengajak,menggelitik,menggugah,mengimbau,menyerukan
penganjur imam,jagoan,kepala,ketua,pelopor,pemandu,pembimbing,pemimpin,pemrakarsa,pemuka,pendorong,penggerak,peninjau,pentolan,perintis,pionir,presiden,promotor
anjuran ajakan,bujukan,dorongan,imbauan,panggilan,permintaan,seruan,undangan advis,nasihat,petuah,petunjuk,rekomendasi,saran,usul
anjur derek,eret,ganjur,hela,seret,tarik
menganjur menarik,menderek,mengeret,mengganjur,menghela,menyeret
anom belia,muda,remaja,yuana,junior
anomali ketaknormalan,penyimpangan
anotasi catatan,komentar,kritik
antagonis antiwirawan,lawan,musuh,oponen,rival 
antagonisme antipati,bentrokan,friksi,konflik,kontradiksi,oposisi,perbedaan,permusuhan,perselisihan,pertentangan
antagonistis anti,bentrok,berlawanan,bertentangan,inkompatibel
pengantar kurir,loper,introduksi,mukadimah,pembukaan,prakata,prawacana,prolog,sekapur sirih 
antaran bawaan,kiriman,paket,orderan,pesanan
antara celah,jarak,jeda,jurang,penyeling,renggangan,rumpang,sela,sempang,jauh,renggang,rongak,rumpang,masa
berantara bercelah,berjarak,berjauhan,bersela,berselang,jarang,renggang,rumpang berangsur-angsur,berdikit-dikit
mengantarai membatasi,memisahkan,menabiri,menjarangkan,menyekat,menceraikan,mendamaikan,menengahi,mengakurkan,mengetengahi,menjarakkan,menjauhkan,menyela,menyelangi,menyelingi,meragamkan
memperantarai mempertemukan,menghubungkan,menjembatani,mewakili
antariksawan angkasawan,astronaut,kosmonaut
berantukan berbenturan,berlanggaran,bergocoh,bergumul,bersinggungan,bertabrakan,bertubrukan,hantaman,berjotos,berkelahi,berlinyak,bertumbukan 
terantuk terbentur,terbentus,terkena
anteng kalem,tenang
anteseden acuan,ikutan,kausa,model
antik arkais,bahari,klasik,kuno,lama,tua cak khas,unik baheula,lapuk,primitif,usang 
anting anting-anting,giwang,kerabu,subang bandul,buah jam,pemberat,penduga,pendulum
antipati antagonisme,permusuhan,penampikan,penentangan,penolakan,perseteruan kebencian,kemuakan,kesumat
antiseptik pengawahama,pensteril,steril
antitesis antagonisme,dikotomi,kebalikan,kontradiksi,kutub,lawan,oposisi
antologi analekta,himpunan,koleksi,kompilasi,potpuri,pusparagam,rampaian,seleksi
antonim kebalikan,kesebalikan,kosokbali,lawan kata,pertentangan
antre berbanjar,berbaris,berderet,berurut
berantuk beradu,berbenturan,berlaga,berlanggar,berlawan,bersabung,bertarung,bertemu,bertumbuk 
mengantuk melanggar,membentur,menabrak,menarung,menubruk,menumbuk,menyandung,menyaruk mengenai,menggoleng,menyenggol,menyentuh,menyerempet,menyinggung 
mengantukkan melanggarkan,membentrokkan,membenturkan,menabrak
antusias aktif,berapi-api,bergairah,bergelora,berkobar-kobar,bersemangat,energik,membara,menggebu,menggelegak
antusiasme dorongan,gairah,gelora,jiwa,roh,semangat,spirit,vitalitas
anugerah hadiah,hidayah,karunia,kasih,pemberian,rahmat 
menganugerahi memberi,memberkati,mengaruniai,mengganjar,menghadiahi,merahmati 
menganugerahkan memberikan,menganugerahkan,mengganjar,menghadiahkan 
penganugerahan pemberian,penganugerahan,pengganjaran
menganulir membatalkan,mementahkan,mencabut,mencoret,menegasikan,menggugurkan,menghapuskan,meniadakan
anus bol,burit,dubur,pantat,pelepasan
anuswara nasal,sengau
menganut mematuhi,memeluk,memercayai,menerima,mengikuti,menurut,meyakini 
penganut anggota,pemeluk,penerima,pengikut 
anutan acuan,contoh,figur,ikutan,jejak,panutan,patron,pelajaran,teladan,ajaran,aliran,kepercayaan,keyakinan,pegangan
anyam jalin,kepang,pilin,pintal,rajut,rangkai 
menganyam memilin,memintal,mengepang,menjalin,menyusun,merajut 
anyam-menganyam jalin-menjalin,rajut-merajut,silang-menyilang 
penganyam pengelabang,pengepang,penjalin,perajut,perangkai 
anyaman jalinan,kelabangan,kepangan,rajutan 
beranyam berajut,berjalin,berkelabang,berkepang
anyelir serunai,teluki
anyep cahang,campah,hambar,tawar,dingin
anyir amis,getir,pedar
mengapa pasal,kenapa
apabila andaikan,andaikata,apakala,asalkan,bila,bilamana,demi,jika,jikalau,kalau,ketika,lamun,manakala,misalnya,seandainya,sekiranya,semasa,semisal,seumpama,sewaktu,tatkala
apalagi bahkan,lagi pula,lebih-lebih,makin,malahan,manalagi,terutama
aparat amtenar,birokrat,fungsionaris,pejabat,petugas,instansi
aparatus alat,aparat,perlengkapan
apartemen flat,kondominium
apatis beku,cuek,dingin
apel berhimpun
apendiks adendum,lampiran,suplemen
apes buntung,celaka,geruh,jentaka
perapian anglo,dapur,genahar,jingkir,keran,ketuhar,kompor,pemanas,pendiangan,penyalai,perbaraan,tenggarang,tanur,tungku 
memperapikan membakar,mengganggang,menggarang,menyelar,menyinggang
api-api cakus,geretan,korek,sumbu,tunam,upet
apik bagus,bersih,majelis,necis,rapi,teratur,terarah,terencana,terorganisasi,tersusun,tertata
mengapikkan membenahi,membereskan,mengatur,merapikan
apit angkup,aping,capit,cunam,himpitan,jepit,kempa,pipit,sapit,sepit
mengapit memipit,memiting,mencantumkan,mencapit,mencengkam,mendesak,menekan,mengacip,mengatup,menggencet,menghimpit,mengunci,menindih,menjepit,menyapit,menyepit,merapatkan menemani,mengawani,mengiringi,menyertai,mengikuti 
apitan capitan,cengkeram,jepitan 
pengapit apit ajudan,ajun,asisten,pendamping 
berapit berapatan,berdampingan,berdekatan,berdempetan,berhimpit,berkembar,berpasangan,bersampingan,bersanding,bersebelahan,menempel,mepet,rapat
memperapitkan mendekatkan,menghimpitkan,menindihkan,menyepitkan,merapatkan
apkir buang,tolak,tampik 
mengapkir membuang,mencampakkan,mengedrop,menyingkirkan,menyisihkan
pengarah instruktur,ketua,komandan,pemandu,pembimbing,pemimpin,pengatur,pengawas,pengelola,pengendali,pengurus,penuntun
api nyala,obor,sinar,antusiasme,dorongan,gairah,gelora,jiwa,roh,semangat,spirit,vitalitas 
berapi berkobar,bernyala,terbakar 
berapi-api bergairah,bergelora,berkobarkobar,bersemangat,meluap-luap,membara,menggebu,menyala 
aplaus apresiasi,penghargaan,pujian
aplikasi operasi,pelaksanaan,penerapan,penggunaan,praktik,rekayasa lamaran,permintaan,permohonan 
mengaplikasikan melaksanakan,menerapkan,mengamalkan,menggunakan,mengimplementasikan,mengoperasikan,menjalankan
apologi pembelaan,pledoi		
apotek rumah obat,toko obat		
apresiasi komplimen,penghargaan,pengenalan,pengertian,pengetahuan,persepsi catatan,komentar,kritik,tinjauan,ulasan
mengapung berjumbul-jumbul,membuntang,mengambang,merapung,terapung-apung,terkatung-katung,terumbang-ambing melambung,melayang,mengawang
mengapungkan merapungkan,membuntang 
mengapung-apungkan melondong,membabas,mengombang-ambingkan 
terapung-apung berhanyut-hanyut,beroleng-oleng,melampung,melayang-layang,membuntang,mengambang,terenjut-enjut,terhempas-hempas,terjumbul-jumbul,terkapung-kapung,terkatung-katung,terombang-ambing,terumbang-ambing,timbul,tunggangtunggit
arah cita-cita,hadap,haluan,jurusan,kiblat,kompas,niat,panduan,pedoman,faktor,orientasi,penjuru,pihak,sebelah,segi,sisi,sudut,tala
mengarah membidik,memfokus,memusat,mendatangi,mendekati,menentang,menghadap,menuju,menumpu,merentang berkiblat,berorientasi,cenderung,condong,menjurus
mengarahkan membidikkan,memfokuskan,memusatkan,menepatkan,mengacungkan,mengalamatkan,menghadapkan,mengiblatkan,menjujukan,menjuruskan,menodongkan,menyasarkan
memandu membimbing,menata
fatwa masukan,nasihat,petuah,petunjuk,taklimat,wejangan konseling,penyuluhan
arahan bimbingan,firman,panduan,pedoman,pengarahan,pengawalan,perintah,petunjuk,pimpinan,sabda,suruhan,tuntunan aba-aba,amanat,mandat,titah
terarah apik,beres,rapi,teratur,terencana,terkendali,terorganisasi,terpimpin,tersusun,tertata
searah sehala,sehaluan,sejajar,sejalan,sejurusan,sepadan,setujuan
akur,satu bahasa,sehati,seia sekata,sejiwa,sepaham,sepakat,sependapat,se-*pendirian,sepikiran,serasi,sesuai,setuju
arai manggar,mayang
berarak berambal-ambalan,berbaris,berderet-deret,berduyun-duyun,bererot,bergerak,beriring-iring,berparade,berpawai 
mengarak memandu,memelopori,memimpin,mendahului,menganjuri,mengusung 
pengarak pemandu,pembawa,pengiring,pengusung
arakan himpunan,iring-iringan,karnaval,kumpulan,pasukan,pawai,tandu,usungan
arak-arakan ambalan,defile,kirab,konvoi,parade,pawai,perarakan,prosesi 
perarakan perbarisan,pawai
berarakan awut-awutan,berantakan,berserakan,bongkar-bangkir,centangperenang,cerai-berai,kacau-balau,kelut-melut,keruntang-pukang,kusut,morat-marit,porak-parik,porak-poranda,rondah-randih,ropak-rapik,semrawut,tersara-bara
aral gangguan,ganjalan,halangan,ham-*batan,kendala,larangan,rintangan,san-*dungan,sekatan,tegahan 
aram-temaram buram,gelap,kabur,kabut,kelam,kusam,malis,muram,pirau,sebam,subam,suram,taram-taram,taram-temaram 
mengaram melihat,meluluk,mematamatai,mengawasi,mengintai,menyibuk
aram-aram kerangka,pelantar,perancah
aransemen komposisi,tatanan
aras had,paras,takat 
mengaras mencapai,mencecah,menjejak,menyentuh
arbitrer acak,manasuka,rambang,rawak,sembarang,serampangan,sewenang-wenang
arca patung,orang-orangan
ardi adam,bentala,buana,bumi,butala,dunia,globe,jagat,tanah
area bilangan,daerah,distrik,kawasan,lingkungan,mandala,sektor,tempat,wilayah,zona
arek pemuda,pemudi,teruna
aren enau,nira
arena alun-alun,gelanggang,kalangan,kancah,kawasan,lapangan,lingkungan,lokasi,medan,dunia,forum,mimbar,panggung,pentas,percaturan
arestasi detensi,penahanan,penawanan
argentum fidah,galuh,perak,selaka
argumen alasan,dalih,hujah,kilah 
berargumen beralasan,berdalih,berdasar,berhujah
ari-ari plasenta,tembuni,uri
arif akil,bajik,bakir,bestari,bijak,bijaksana,cendekia,cerdas,cerdik,cergas,mahardika,pandai,pintar,terpelajar 
mafhum mengerti,paham,tahu 
mengarifi memafhumkan,memahamkan,memaklumkan,mencerna,mengerti,mengetahui 
kearifan kebajikan,kebijakan,kebijaksanaan,kecendekiaan
aristrokat adiwangsa,bangsawan,menak,ningrat,permasan,priayi
aristrokratis feodal,kebangsawanan,keningratan,kepriayian,mahardika
arit clurit,sabit
arkais antik,kuno,lama,lawas,obsolet,purba,silam,tua,usang,primitif
arketipe prototipe,cermin,contoh,eksemplar,ideal,model,paradigma,pola,referensi,teladan
armada angkatan,bala,barisan,laskar,legiun,pasukan,skuadron
arogan angkuh,bengah,bongak,bongkak,burakah,congkak,gaduk,jemawa,kacak,langguk,lantam,pongah,rangah,snobis,sombong,tinggi hati,uju
aroma bau,bebauan,ganda ,gangsi,parfum,raksi,wangi-wangian,wewangian
arsenikum belerang bang,berangan,warangan,zirnikh
arsip pertinggal,salinan,tembusan,tindasan,turunan 
mengarsip mendokumentasikan,menyimpan 
pengarsipan dokumentasi
arsitek bapak,inventor,kreator,pencipta,pendiri,perancang,perencana
aktivis dalang,dedengkot,gembong,inisiator,otak ,pelopor,pemrakarsa,pencetus,penggagas,penggerak,pentolan,perintis,tokoh
arsitektur bangun,desain,formasi,komposisi,konstruksi
arteri nadi,aorta
arti batasan,definisi,erti,harga,hikmat,interpretasi,makna,maksud,pengertian,takrif,terjemahan faedah,guna,keuntungan,laba,manfaat,maslahat,nilai 
mengartikan memaknakan,menakrifkan,mendefinisikan,merumuskan 
menjelaskan,menafsirkan,mengasosiasikan,menginterpretasikan,memahami,membaca menerjemahkan,mengalihbahasakan 
artian arti,pemahaman,pemaknaan,pengertian,tafsiran
berarti berfaedah,berguna,berharga,berjasa,bermakna,signifikan
artifisial bikinan,buatan,fiktif,sintetis,lancung,palsu,tiruan,pura-pura
artikel esai,karangan,kolom,makalah,risalah,tulisan pasal,ayat,bab,butir,perkara,poin
artikulasi pelafalan,pengejaan,pengucapan,penyebutan persendian,sendi 
mengartikulasikan melafalkan,mengatakan,mengeja,mengucapkan,menuturkan,mengekspresikan
artis cerpenis,ilustrator,novelis,pelakon,pelukis,pemahat,pematung,penari,pencipta,penggubah,pengukir,penyair,penyajak,penyanyi,seniman,seniwati
artistik bagus,cantik,elok,indah,kreatif,majelis,manis,memesona,menawan,selia
mengarungi melalui,malayari,melewati,melintas,memintasi,menelusuri,menembusi,menjelajahi,menyeberangi,menempuh,mengalami,menjalani,menyelami
arus aliran,cucuran,deraian,gelombang,gerak,pancuran,pancaran peredaran,perkembangan,perputaran,sirkulasi
kegairahan nafsu,semangat,spirit,vitalitas
as aksis,gandar,pasak,pivot,poros,sumbu
asa acan,angan-angan,asan,cita-cita,harapan,hasrat,kehendak,keinginan,kerinduan,maksud 
mengasakan memimpikan,mencita-citakan,mendambakan,mengangankan,mengharapkan,menginginkan,merindukan
mengikir,mengilapkan,mengilir,menyerudi,merancung,meraut,meruncingkan memapak,memapar,memepat,meratakan
gerinda kikir,kiliran,penggabus,penggosok,pengilir 
pengasahan penajaman
asal akar,awal,dasar,hulu,ibu,mata,mula,pangkal,permulaan,pokok,punca,pusat,sebab,sumber,umbi,usul 
berasal berakar,berawal,berketurunan,bermula,berpangkal,berpokok,berpunca,bersumber,berusul,datang
asal andaikan,apabila,asal saja,asalkan,bila,jika,kalau,lamun,malah,misalnya,seandainya,sekiranya,semisal,seumpama
asam kecut,masam 
asap gas,tabun 
berasap berkebul,berkelun,berkepul,membubung,menabun 
perasapan pedupaan
asas akar,alas,basis,dasar,fondasi,fundamen,hakikat,hukum,landasan,lunas,pangkal,pegangan,pilar,pokok,prinsip,rukun,sandaran,sendi,teras,tiang,berasaskan berdasarkan,berlandaskan
berasingan berlain-lainan,berpisah-pisahan,terpisah,tersendiri,sendiri
bersandarkan bersendikan,berteraskan,bertonggakkan,bertunjangkan
asasi asas,dasar,elementer,esensial,fundamental,hakiki,kardinal,mendasar
keterasingan alienasi,isolasi,keanehan,keganjilan,kegariban,kelainan,kepelikan,kok,prinsipil
asbut asap,jerebu,kabut,kabus
asese bersetuju,mufakat,sepaham,sepakat,sependirian 
mengasese meluluskan,membenarkan,memberi,membolehkan,memenuhi,memperkenankan,mengabulkan,mengamini,mengiyakan,mengizinkan,menyetujui
aset aktiva,kapital,kekayaan,modal,substansi
asih cinta,eman,kasih,sayang
asimilasi peleburan,pembauran,penyerapan,percampuran,perpaduan fotosintesis,pernapasan 
berasimilasi berbaur,bercampur,bergabung
asin masin,payau
asing aneh,berbeda,ganjil,heran,kagok,kaku,kekok,kikuk,lain,langka,terasing,terpencil,terpisah,tersendiri,pendatang,pengembara,perantau 
mengasingkan bertapa,membuang,memencilkan,memisahkan,menceraikan,mengeluarkan,menghukum,menginternir,mengisolasi,mengucilkan,menjauhkan,menyembunyikan,menyendiri,menyingkirkan,menyisihkan,merenggangkan 
kesendirian keterkucilan,keterpencilan,keterpisahan
asketisme ifah,pertarakan,tapa brata,tirakat,zuhud
asli bersih,khalis,murni,orisinal,oten-*tik,pribumi,sah,sejati
palsu asing
keaslian kemurnian,kesejatian,kesucian,ketulenan,orisinalitas,otentisitas
asma ampek,bengek,manggah
asmara berahi,cinta,cinta
berahi kama,kasih,percintaan,rindu,roman 
berasmara bercinta,bercinta-cintaan,bercium-ciuman,bercumbu-cumbuan,berdekap-dekapan,berdua-duaan,bergumul,berkasih-kasihan,berkhalwat,bermesra-mesraan,berpeluk-pelukan,beroman
mengaso beradu,bercuti,berehat,berhenti,berihat,beristirahat,bervakansi,reses,rileks,tempoh
mengasongkan mendagangkan,mengarih,menjajakan,menyodorkan,menyorongkan 
pengasong penjaja
asosiasi afiliasi,aliansi,blok,federasi,gabungan,klub,koalisi,konsorsium,perhimpunan,perkumpulan,persatuan,persekutuan,perserikatan,gambaran,ilusi,implikasi,konotasi 
mengasosiasikan menafsirkan,menautkan,mengaitkan,mengartikan,menghubungkan,menginterpretasikan
berasosiasi bergabungan,berhubungan,berkaitan,bersangkutan,bertalian
asosiatif alegoris,figuratif,konotatif,metaforis,simbolis
asparagus akar parsi,sapersi
aspek arah,bagian,dimensi,faset,gatra,perspektif,segi,sudut
aspiran bakal,calon,kader,kadet,kandidat
mengasyiki menggemari,menyenangi,menyukai 
aspirasi ambisi,angan-angan,cita-cita,dambaan,hajat,harapan,hasrat,iktikad,impian,kehendak,keinginan,kemauan,niat,suara,tekad
mengasyikkan menggembirakan,menyenangkan
keasyikan kealpaan,kekhayalan
asrama balai,bangsal,barak,bedeng,kos ,mes,pesantren,pondok,tangsi,wisma
asri baik,cakap,harmonis,patut,selaras,serasi
astaga p waduh,wah
astrolog ahli nujum,peramal
astrologi falakiah,horoskop,rasi,zodiak
astronaut angkasawan,antariksawan,kosmonaut
mengasuh melatih,membesarkan,membimbing,memelihara,mendidik,mengajar,mengemong,mengempu,menjaga,menuntun,merawat,memimpin,mengelola,mengurus,menyelenggarakan
pengasuh abdi,ayah,babu,dosen,guru,hamba,inang,jongos,pamong,pelatih,pembimbing,pemelihara,pemimpin,penanggung jawab,pendidik,pengajar,pengampu,pengelola,penjaga,penuntun,penyelenggara,penyusu,pramusiwi,wali 
pengasuhan pembimbingan,pemeliharaan,pendidikan,pengajaran,penjagaan 
asuhan ajaran,belaan,didikan,jagaan,peliharaan
asumsi anggapan,dugaan,hipotesis,patokan duga,pengandaian,perkiraan,postulat,premis,presumsi,proposisi,sangkaan,taksiran 
mengasumsikan memperhitungkan,memperkirakan,mengandaikan
asusila amoral,cabul,dursila,jorok,kotor,lacur,mesum,porno,tunasusila
asyik enak-enak,gemar,hanyut,khusyuk,larut,lupa,ragib,rintang,sibuk,suka,tenggelam,terbenam,terlena 
atak komposisi
mengatak menata,mengatur
atap asbes,bumbung,genting,kapa-kapa,para-para,pondong,sengkuap,sirap,sudung,tarup
mengatapi membumbungi,menyirapi,merungkup
beratapkan berbumbungkan
beratap berbumbung,bertingkap,bertudung,bersirap
atas akan,berasaskan,berdasarkan,berlandaskan,bersandar-*kan,menurut p mengenai,sehubungan,tentang,terhadap 4 p dari p demi,dengan,pada p berkat,karena 
mengatasi berdahulu-dahuluan,berkompetisi,berlaga,berlawan-lawanan,berlomba,bersaing,bertanding,bertarung 
mengatas angkuh,bongkak,congkak,pongah,melangit,membubung,memuncak,mengangkasa,meninggi,merabung,naik 
mengatasi melampaui,melebihi,melewati,memadamkan,membasmi,memberantas,membereskan,memecahkan,memegang,menandingi,menangani,menanggulangi,mengalahkan,mengamankan,mengekang,mengendalikan,menguasai,menyingkirkan 
atasan bos,kepala,ketua,komandan,majikan,pejabat,pembesar,pemimpin,penasihat,pengarah,superior 
teratas maksimum,terbaik,termasyhur,ternama,terpilih,tertinggi,terunggul,terutama,top terala,termulia 
teratasi terkendali,terlewati,terpecahkan,terselesaikan,tertangani,tertanggulangi
atau alias,ataupun,maupun
ateis dahriah,kafir,kufur
mewah kaya
lima sepuluh
lima sebelas
mewah meewah,mewaah
rumaku gedungku
dihuni didiami
lelaki laki,bujang
tua berumur
